name,latitude,longitude,Unnamed: 3,geometry
FLEX,40.76443889999999,-73.98883860000001,,"{'location': {'lat': 40.76443889999999, 'lng': -73.98883860000001}, 'viewport': {'northeast': {'lat': 40.76572248029149, 'lng': -73.9875297197085}, 'southwest': {'lat': 40.76302451970849, 'lng': -73.99022768029151}}}"
The Red Stache,40.7649675,-73.9882477,,"{'location': {'lat': 40.7649675, 'lng': -73.9882477}, 'viewport': {'northeast': {'lat': 40.7662699302915, 'lng': -73.9869323197085}, 'southwest': {'lat': 40.7635719697085, 'lng': -73.98963028029151}}}"
Craft+Carry Hell’s Kitchen,40.764032,-73.98895569999999,,"{'location': {'lat': 40.764032, 'lng': -73.98895569999999}, 'viewport': {'northeast': {'lat': 40.76533183029149, 'lng': -73.98745121970849}, 'southwest': {'lat': 40.7626338697085, 'lng': -73.99014918029151}}}"
Sleigh Bar,40.7638866,-73.9884457,,"{'location': {'lat': 40.7638866, 'lng': -73.9884457}, 'viewport': {'northeast': {'lat': 40.76527293029149, 'lng': -73.98718621970849}, 'southwest': {'lat': 40.7625749697085, 'lng': -73.9898841802915}}}"
EZ Paella & Tapas,40.76360140000001,-73.98865289999999,,"{'location': {'lat': 40.76360140000001, 'lng': -73.98865289999999}, 'viewport': {'northeast': {'lat': 40.76498788029151, 'lng': -73.9873934197085}, 'southwest': {'lat': 40.76228991970851, 'lng': -73.9900913802915}}}"
Ikebana Zen,40.7656327,-73.98790679999999,,"{'location': {'lat': 40.7656327, 'lng': -73.98790679999999}, 'viewport': {'northeast': {'lat': 40.76692828029149, 'lng': -73.98657991970849}, 'southwest': {'lat': 40.7642303197085, 'lng': -73.9892778802915}}}"
Thē Soirēe,40.7651969,-73.98750869999999,,"{'location': {'lat': 40.7651969, 'lng': -73.98750869999999}, 'viewport': {'northeast': {'lat': 40.7665999802915, 'lng': -73.9861199697085}, 'southwest': {'lat': 40.7639020197085, 'lng': -73.9888179302915}}}"
Cosmic Diner,40.76364529999999,-73.9848329,,"{'location': {'lat': 40.76364529999999, 'lng': -73.9848329}, 'viewport': {'northeast': {'lat': 40.76502988029149, 'lng': -73.98360261970849}, 'southwest': {'lat': 40.76233191970849, 'lng': -73.98630058029151}}}"
Guantanamera,40.76589039999999,-73.9838214,,"{'location': {'lat': 40.76589039999999, 'lng': -73.9838214}, 'viewport': {'northeast': {'lat': 40.7671832802915, 'lng': -73.98232366970849}, 'southwest': {'lat': 40.7644853197085, 'lng': -73.9850216302915}}}"
Barcelona Bar,40.7653306,-73.9841508,,"{'location': {'lat': 40.7653306, 'lng': -73.9841508}, 'viewport': {'northeast': {'lat': 40.7666427802915, 'lng': -73.98269941970851}, 'southwest': {'lat': 40.7639448197085, 'lng': -73.98539738029152}}}"
Karaoke DUET 53,40.7641392,-73.9843221,,"{'location': {'lat': 40.7641392, 'lng': -73.9843221}, 'viewport': {'northeast': {'lat': 40.7655200802915, 'lng': -73.9831573697085}, 'southwest': {'lat': 40.7628221197085, 'lng': -73.98585533029151}}}"
VV Bar & Kitchen,40.76352689999999,-73.986797,,"{'location': {'lat': 40.76352689999999, 'lng': -73.986797}, 'viewport': {'northeast': {'lat': 40.7648335302915, 'lng': -73.98547911970849}, 'southwest': {'lat': 40.7621355697085, 'lng': -73.98817708029149}}}"
Chai Thai Kitchen,40.7654188,-73.98350889999999,,"{'location': {'lat': 40.7654188, 'lng': -73.98350889999999}, 'viewport': {'northeast': {'lat': 40.7667061802915, 'lng': -73.98214046970851}, 'southwest': {'lat': 40.7640082197085, 'lng': -73.98483843029152}}}"
Russian Samovar Restaurant and Piano Bar,40.7631111,-73.9847593,,"{'location': {'lat': 40.7631111, 'lng': -73.9847593}, 'viewport': {'northeast': {'lat': 40.7645559302915, 'lng': -73.9833399197085}, 'southwest': {'lat': 40.7618579697085, 'lng': -73.9860378802915}}}"
Rumours Bar & Grille,40.7657149,-73.9839901,,"{'location': {'lat': 40.7657149, 'lng': -73.9839901}, 'viewport': {'northeast': {'lat': 40.7670039802915, 'lng': -73.98249516970849}, 'southwest': {'lat': 40.7643060197085, 'lng': -73.9851931302915}}}"
Black Iron Burger Theater District,40.7643808,-73.9835414,,"{'location': {'lat': 40.7643808, 'lng': -73.9835414}, 'viewport': {'northeast': {'lat': 40.7657785302915, 'lng': -73.9822128197085}, 'southwest': {'lat': 40.7630805697085, 'lng': -73.9849107802915}}}"
RPM Underground,40.7642792,-73.9834528,,"{'location': {'lat': 40.7642792, 'lng': -73.9834528}, 'viewport': {'northeast': {'lat': 40.7656905302915, 'lng': -73.98205876970849}, 'southwest': {'lat': 40.7629925697085, 'lng': -73.98475673029151}}}"
Throwback Dance Party,40.76457060000001,-73.98328959999999,,"{'location': {'lat': 40.76457060000001, 'lng': -73.98328959999999}, 'viewport': {'northeast': {'lat': 40.7658437802915, 'lng': -73.9820013697085}, 'southwest': {'lat': 40.76314581970851, 'lng': -73.9846993302915}}}"
The Grisly Pear Midtown,40.76457060000001,-73.98328959999999,,"{'location': {'lat': 40.76457060000001, 'lng': -73.98328959999999}, 'viewport': {'northeast': {'lat': 40.7658407802915, 'lng': -73.9819881197085}, 'southwest': {'lat': 40.76314281970851, 'lng': -73.98468608029151}}}"
McGee's Pub,40.76484,-73.982993,,"{'location': {'lat': 40.76484, 'lng': -73.982993}, 'viewport': {'northeast': {'lat': 40.76627648029149, 'lng': -73.9815685697085}, 'southwest': {'lat': 40.7635785197085, 'lng': -73.9842665302915}}}"
Serafina Italian Restaurant Broadway,40.76444240000001,-73.9821126,,"{'location': {'lat': 40.76444240000001, 'lng': -73.9821126}, 'viewport': {'northeast': {'lat': 40.7658308802915, 'lng': -73.98088531970848}, 'southwest': {'lat': 40.7631329197085, 'lng': -73.9835832802915}}}"
Redeye Grill,40.76519369999999,-73.98068359999999,,"{'location': {'lat': 40.76519369999999, 'lng': -73.98068359999999}, 'viewport': {'northeast': {'lat': 40.76647128029149, 'lng': -73.97918026970848}, 'southwest': {'lat': 40.7637733197085, 'lng': -73.9818782302915}}}"
Flûte Champagne Bar,40.7639353,-73.98199679999999,,"{'location': {'lat': 40.7639353, 'lng': -73.98199679999999}, 'viewport': {'northeast': {'lat': 40.7652449802915, 'lng': -73.98067606970848}, 'southwest': {'lat': 40.7625470197085, 'lng': -73.98337403029149}}}"
Faces and Names Bar & Lounge,40.7635888,-73.9809248,,"{'location': {'lat': 40.7635888, 'lng': -73.9809248}, 'viewport': {'northeast': {'lat': 40.7648508802915, 'lng': -73.9796151197085}, 'southwest': {'lat': 40.7621529197085, 'lng': -73.9823130802915}}}"
The Carnegie Club,40.7643351,-73.979813,,"{'location': {'lat': 40.7643351, 'lng': -73.979813}, 'viewport': {'northeast': {'lat': 40.7657566802915, 'lng': -73.97838341970849}, 'southwest': {'lat': 40.7630587197085, 'lng': -73.9810813802915}}}"
Trattoria Dell'Arte,40.7654454,-73.9805358,,"{'location': {'lat': 40.7654454, 'lng': -73.9805358}, 'viewport': {'northeast': {'lat': 40.7667132802915, 'lng': -73.9790216197085}, 'southwest': {'lat': 40.7640153197085, 'lng': -73.98171958029151}}}"
The Three Monkeys,40.76414989999999,-73.9830808,,"{'location': {'lat': 40.76414989999999, 'lng': -73.9830808}, 'viewport': {'northeast': {'lat': 40.7655495802915, 'lng': -73.9816825197085}, 'southwest': {'lat': 40.7628516197085, 'lng': -73.9843804802915}}}"
PHD Terrace at Dream Midtown,40.764429,-73.9819377,,"{'location': {'lat': 40.764429, 'lng': -73.9819377}, 'viewport': {'northeast': {'lat': 40.7658719802915, 'lng': -73.98058676970848}, 'southwest': {'lat': 40.7631740197085, 'lng': -73.9832847302915}}}"
The Rickey,40.76436759999999,-73.98177059999999,,"{'location': {'lat': 40.76436759999999, 'lng': -73.98177059999999}, 'viewport': {'northeast': {'lat': 40.7657795302915, 'lng': -73.9803565197085}, 'southwest': {'lat': 40.7630815697085, 'lng': -73.98305448029151}}}"
Empire Steak House West,40.7644256,-73.9831208,,"{'location': {'lat': 40.7644256, 'lng': -73.9831208}, 'viewport': {'northeast': {'lat': 40.7657218302915, 'lng': -73.98179206970849}, 'southwest': {'lat': 40.7630238697085, 'lng': -73.9844900302915}}}"
Joe G Pizza & Restaurant,40.765643,-73.983001,,"{'location': {'lat': 40.765643, 'lng': -73.983001}, 'viewport': {'northeast': {'lat': 40.76709003029151, 'lng': -73.98158096970849}, 'southwest': {'lat': 40.76439206970851, 'lng': -73.98427893029151}}}"
Tanner Smith's,40.7643361,-73.9815917,,"{'location': {'lat': 40.7643361, 'lng': -73.9815917}, 'viewport': {'northeast': {'lat': 40.7657321302915, 'lng': -73.9801855697085}, 'southwest': {'lat': 40.7630341697085, 'lng': -73.9828835302915}}}"
Polly's NYC,40.764286,-73.9816714,,"{'location': {'lat': 40.764286, 'lng': -73.9816714}, 'viewport': {'northeast': {'lat': 40.7657212302915, 'lng': -73.98025886970849}, 'southwest': {'lat': 40.7630232697085, 'lng': -73.9829568302915}}}"
Park Lounge,40.7645665,-73.98104769999999,,"{'location': {'lat': 40.7645665, 'lng': -73.98104769999999}, 'viewport': {'northeast': {'lat': 40.76592208029149, 'lng': -73.97954536970849}, 'southwest': {'lat': 40.76322411970849, 'lng': -73.9822433302915}}}"
PUBLIQuartet,40.7640811,-73.9814897,,"{'location': {'lat': 40.7640811, 'lng': -73.9814897}, 'viewport': {'northeast': {'lat': 40.7653628802915, 'lng': -73.9799966197085}, 'southwest': {'lat': 40.7626649197085, 'lng': -73.98269458029151}}}"
The Gatsby Mansion,40.7645895,-73.9809119,,"{'location': {'lat': 40.7645895, 'lng': -73.9809119}, 'viewport': {'northeast': {'lat': 40.76592208029149, 'lng': -73.97947746970848}, 'southwest': {'lat': 40.76322411970849, 'lng': -73.98217543029149}}}"
Bar Ameritania,40.7639794,-73.9827734,,"{'location': {'lat': 40.7639794, 'lng': -73.9827734}, 'viewport': {'northeast': {'lat': 40.7653007802915, 'lng': -73.9813336197085}, 'southwest': {'lat': 40.7626028197085, 'lng': -73.9840315802915}}}"
New York Attitude Gift shop,40.7636582,-73.98116329999999,,"{'location': {'lat': 40.7636582, 'lng': -73.98116329999999}, 'viewport': {'northeast': {'lat': 40.76504973029149, 'lng': -73.97991611970849}, 'southwest': {'lat': 40.7623517697085, 'lng': -73.98261408029151}}}"
P. McDaid’s Irish Pub,40.7633651,-73.981417,,"{'location': {'lat': 40.7633651, 'lng': -73.981417}, 'viewport': {'northeast': {'lat': 40.7647530802915, 'lng': -73.9801518697085}, 'southwest': {'lat': 40.7620551197085, 'lng': -73.9828498302915}}}"
Bartley Dunnes,40.76327879999999,-73.9810001,,"{'location': {'lat': 40.76327879999999, 'lng': -73.9810001}, 'viewport': {'northeast': {'lat': 40.7646820802915, 'lng': -73.97961171970849}, 'southwest': {'lat': 40.7619841197085, 'lng': -73.9823096802915}}}"
The Russian Tea Room,40.7648698,-73.9794271,,"{'location': {'lat': 40.7648698, 'lng': -73.9794271}, 'viewport': {'northeast': {'lat': 40.76637608029151, 'lng': -73.97796936970849}, 'southwest': {'lat': 40.76367811970851, 'lng': -73.9806673302915}}}"
estiatorio Milos Midtown,40.76354609999999,-73.9790278,,"{'location': {'lat': 40.76354609999999, 'lng': -73.9790278}, 'viewport': {'northeast': {'lat': 40.7648283302915, 'lng': -73.9776923197085}, 'southwest': {'lat': 40.7621303697085, 'lng': -73.9803902802915}}}"
Pazza Notte,40.7634758,-73.9780919,,"{'location': {'lat': 40.7634758, 'lng': -73.9780919}, 'viewport': {'northeast': {'lat': 40.7647948802915, 'lng': -73.9766290697085}, 'southwest': {'lat': 40.7620969197085, 'lng': -73.9793270302915}}}"
Mangia 57th - Midtown Italian Food & Corporate Catering NYC,40.7644238,-73.9767511,,"{'location': {'lat': 40.7644238, 'lng': -73.9767511}, 'viewport': {'northeast': {'lat': 40.7656672802915, 'lng': -73.97548041970849}, 'southwest': {'lat': 40.7629693197085, 'lng': -73.97817838029151}}}"
P.J. Carney’s Pub,40.76591699999999,-73.980065,,"{'location': {'lat': 40.76591699999999, 'lng': -73.980065}, 'viewport': {'northeast': {'lat': 40.76719583029149, 'lng': -73.9785957197085}, 'southwest': {'lat': 40.7644978697085, 'lng': -73.9812936802915}}}"
"Davidoff of Geneva, 6th Ave.",40.7638191,-73.9772048,,"{'location': {'lat': 40.7638191, 'lng': -73.9772048}, 'viewport': {'northeast': {'lat': 40.76516308029151, 'lng': -73.9759956197085}, 'southwest': {'lat': 40.76246511970851, 'lng': -73.9786935802915}}}"
Parker's at Thompson Central Park,40.76421550000001,-73.97845749999999,,"{'location': {'lat': 40.76421550000001, 'lng': -73.97845749999999}, 'viewport': {'northeast': {'lat': 40.76551558029151, 'lng': -73.97726966970848}, 'southwest': {'lat': 40.76281761970851, 'lng': -73.97996763029148}}}"
Quality Bistro,40.76320279999999,-73.97916699999999,,"{'location': {'lat': 40.76320279999999, 'lng': -73.97916699999999}, 'viewport': {'northeast': {'lat': 40.76466008029148, 'lng': -73.9777332697085}, 'southwest': {'lat': 40.76196211970849, 'lng': -73.9804312302915}}}"
Park Lane Hotel New York,40.7650735,-73.9752633,,"{'location': {'lat': 40.7650735, 'lng': -73.9752633}, 'viewport': {'northeast': {'lat': 40.76625148029149, 'lng': -73.9740503197085}, 'southwest': {'lat': 40.7635535197085, 'lng': -73.9767482802915}}}"
Nobu Fifty Seven,40.763705,-73.9762452,,"{'location': {'lat': 40.763705, 'lng': -73.9762452}, 'viewport': {'northeast': {'lat': 40.76516163029149, 'lng': -73.9748488697085}, 'southwest': {'lat': 40.7624636697085, 'lng': -73.9775468302915}}}"
Gabriel's Bar & Restaurant,40.76513620000001,-73.97570259999999,,"{'location': {'lat': 40.76513620000001, 'lng': -73.97570259999999}, 'viewport': {'northeast': {'lat': 40.7666331302915, 'lng': -73.97434836970848}, 'southwest': {'lat': 40.7639351697085, 'lng': -73.9770463302915}}}"
The Champagne Bar,40.76460949999999,-73.97435469999999,,"{'location': {'lat': 40.76460949999999, 'lng': -73.97435469999999}, 'viewport': {'northeast': {'lat': 40.7660662802915, 'lng': -73.97290036970848}, 'southwest': {'lat': 40.7633683197085, 'lng': -73.97559833029149}}}"
Contour,40.76536399999999,-73.976248,,"{'location': {'lat': 40.76536399999999, 'lng': -73.976248}, 'viewport': {'northeast': {'lat': 40.7667871802915, 'lng': -73.9747158697085}, 'southwest': {'lat': 40.7640892197085, 'lng': -73.97741383029151}}}"
Darling,40.764621,-73.9753353,,"{'location': {'lat': 40.764621, 'lng': -73.9753353}, 'viewport': {'northeast': {'lat': 40.76595838029149, 'lng': -73.97413396970849}, 'southwest': {'lat': 40.76326041970849, 'lng': -73.9768319302915}}}"
Philippe Chow,40.7641695,-73.9703442,,"{'location': {'lat': 40.7641695, 'lng': -73.9703442}, 'viewport': {'northeast': {'lat': 40.7654406302915, 'lng': -73.96905716970849}, 'southwest': {'lat': 40.7627426697085, 'lng': -73.9717551302915}}}"
Harry Cipriani,40.76437219999999,-73.9726444,,"{'location': {'lat': 40.76437219999999, 'lng': -73.9726444}, 'viewport': {'northeast': {'lat': 40.76555973029149, 'lng': -73.97120056970849}, 'southwest': {'lat': 40.76286176970849, 'lng': -73.9738985302915}}}"
Il Mulino New York - Uptown,40.7641024,-73.9702399,,"{'location': {'lat': 40.7641024, 'lng': -73.9702399}, 'viewport': {'northeast': {'lat': 40.76537898029149, 'lng': -73.96893796970849}, 'southwest': {'lat': 40.7626810197085, 'lng': -73.9716359302915}}}"
Serafina Italian Restaurant Always,40.7647562,-73.9698085,,"{'location': {'lat': 40.7647562, 'lng': -73.9698085}, 'viewport': {'northeast': {'lat': 40.76602388029151, 'lng': -73.9685176697085}, 'southwest': {'lat': 40.76332591970851, 'lng': -73.97121563029151}}}"
Two E Bar/Lounge,40.7651828,-73.9718937,,"{'location': {'lat': 40.7651828, 'lng': -73.9718937}, 'viewport': {'northeast': {'lat': 40.7666152802915, 'lng': -73.9704458197085}, 'southwest': {'lat': 40.7639173197085, 'lng': -73.97314378029151}}}"
Avra Madison,40.7644065,-73.9717268,,"{'location': {'lat': 40.7644065, 'lng': -73.9717268}, 'viewport': {'northeast': {'lat': 40.7658804802915, 'lng': -73.9703728697085}, 'southwest': {'lat': 40.7631825197085, 'lng': -73.97307083029152}}}"
"Asprey - Madison Ave, New York",40.7652248,-73.9704361,,"{'location': {'lat': 40.7652248, 'lng': -73.9704361}, 'viewport': {'northeast': {'lat': 40.7665388302915, 'lng': -73.9690031197085}, 'southwest': {'lat': 40.76384086970851, 'lng': -73.97170108029151}}}"
Le Bilboquet,40.763894,-73.9705862,,"{'location': {'lat': 40.763894, 'lng': -73.9705862}, 'viewport': {'northeast': {'lat': 40.7653153802915, 'lng': -73.9692071197085}, 'southwest': {'lat': 40.7626174197085, 'lng': -73.9719050802915}}}"
The Regency Bar & Grill,40.7645744,-73.9690071,,"{'location': {'lat': 40.7645744, 'lng': -73.9690071}, 'viewport': {'northeast': {'lat': 40.76580353029149, 'lng': -73.96760241970848}, 'southwest': {'lat': 40.76310556970849, 'lng': -73.9703003802915}}}"
Café Boulud,40.7650665,-73.9676538,,"{'location': {'lat': 40.7650665, 'lng': -73.9676538}, 'viewport': {'northeast': {'lat': 40.7664864302915, 'lng': -73.96647486970849}, 'southwest': {'lat': 40.7637884697085, 'lng': -73.9691728302915}}}"
Club Macanudo,40.7658333,-73.9694444,,"{'location': {'lat': 40.7658333, 'lng': -73.9694444}, 'viewport': {'northeast': {'lat': 40.7672435302915, 'lng': -73.9680011197085}, 'southwest': {'lat': 40.7645455697085, 'lng': -73.97069908029151}}}"
David Burke Tavern,40.76444199999999,-73.96708300000002,,"{'location': {'lat': 40.76444199999999, 'lng': -73.96708300000002}, 'viewport': {'northeast': {'lat': 40.76571668029149, 'lng': -73.96581791970851}, 'southwest': {'lat': 40.76301871970849, 'lng': -73.96851588029152}}}"
Lilli and Loo,40.7635644,-73.9670056,,"{'location': {'lat': 40.7635644, 'lng': -73.9670056}, 'viewport': {'northeast': {'lat': 40.7649501802915, 'lng': -73.96573431970849}, 'southwest': {'lat': 40.7622522197085, 'lng': -73.9684322802915}}}"
Sopra,40.76339969999999,-73.96854429999999,,"{'location': {'lat': 40.76339969999999, 'lng': -73.96854429999999}, 'viewport': {'northeast': {'lat': 40.7646748802915, 'lng': -73.96725016970849}, 'southwest': {'lat': 40.7619769197085, 'lng': -73.9699481302915}}}"
128 Bar & Bistro,40.76472549999999,-73.9669206,,"{'location': {'lat': 40.76472549999999, 'lng': -73.9669206}, 'viewport': {'northeast': {'lat': 40.76616928029149, 'lng': -73.96549711970849}, 'southwest': {'lat': 40.7634713197085, 'lng': -73.96819508029151}}}"
Smashburger,40.7643089,-73.96697499999999,,"{'location': {'lat': 40.7643089, 'lng': -73.96697499999999}, 'viewport': {'northeast': {'lat': 40.7655854802915, 'lng': -73.96558101970848}, 'southwest': {'lat': 40.7628875197085, 'lng': -73.9682789802915}}}"
Jacques,40.7656987,-73.9692055,,"{'location': {'lat': 40.7656987, 'lng': -73.9692055}, 'viewport': {'northeast': {'lat': 40.7671448802915, 'lng': -73.96780681970849}, 'southwest': {'lat': 40.7644469197085, 'lng': -73.97050478029149}}}"
Tony's Di Napoli,40.7643584,-73.96424499999999,,"{'location': {'lat': 40.7643584, 'lng': -73.96424499999999}, 'viewport': {'northeast': {'lat': 40.7657432802915, 'lng': -73.9630226697085}, 'southwest': {'lat': 40.7630453197085, 'lng': -73.9657206302915}}}"
Silver Star,40.7641033,-73.9614819,,"{'location': {'lat': 40.7641033, 'lng': -73.9614819}, 'viewport': {'northeast': {'lat': 40.7655527802915, 'lng': -73.96015681970849}, 'southwest': {'lat': 40.7628548197085, 'lng': -73.96285478029151}}}"
Serena's Wine Bar,40.7652536,-73.9606187,,"{'location': {'lat': 40.7652536, 'lng': -73.9606187}, 'viewport': {'northeast': {'lat': 40.7666015302915, 'lng': -73.9594342197085}, 'southwest': {'lat': 40.7639035697085, 'lng': -73.9621321802915}}}"
monterry,40.76445280000001,-73.9570196,,"{'location': {'lat': 40.76445280000001, 'lng': -73.9570196}, 'viewport': {'northeast': {'lat': 40.76566158029151, 'lng': -73.95586391970849}, 'southwest': {'lat': 40.76296361970851, 'lng': -73.9585618802915}}}"
fogo,40.7656066,-73.9553663,,"{'location': {'lat': 40.7656066, 'lng': -73.9553663}, 'viewport': {'northeast': {'lat': 40.76700058029151, 'lng': -73.9537987697085}, 'southwest': {'lat': 40.76430261970851, 'lng': -73.9564967302915}}}"
Bel Aire Diner,40.7652923,-73.93128010000001,,"{'location': {'lat': 40.7652923, 'lng': -73.93128010000001}, 'viewport': {'northeast': {'lat': 40.7665812802915, 'lng': -73.9300867197085}, 'southwest': {'lat': 40.7638833197085, 'lng': -73.9327846802915}}}"
Inca Paisa restaurant,40.7649789,-73.9304299,,"{'location': {'lat': 40.7649789, 'lng': -73.9304299}, 'viewport': {'northeast': {'lat': 40.7663833302915, 'lng': -73.92917921970849}, 'southwest': {'lat': 40.7636853697085, 'lng': -73.9318771802915}}}"
Kelly's Bar,40.765686,-73.9267067,,"{'location': {'lat': 40.765686, 'lng': -73.9267067}, 'viewport': {'northeast': {'lat': 40.7669905302915, 'lng': -73.9252630197085}, 'southwest': {'lat': 40.7642925697085, 'lng': -73.92796098029152}}}"
Bareburger - Astoria (31st Ave),40.7634391,-73.92107020000002,,"{'location': {'lat': 40.7634391, 'lng': -73.92107020000002}, 'viewport': {'northeast': {'lat': 40.7646980802915, 'lng': -73.91978701970851}, 'southwest': {'lat': 40.7620001197085, 'lng': -73.92248498029151}}}"
Halsey's,40.76371390000001,-73.9215624,,"{'location': {'lat': 40.76371390000001, 'lng': -73.9215624}, 'viewport': {'northeast': {'lat': 40.7650968302915, 'lng': -73.9202875197085}, 'southwest': {'lat': 40.76239886970851, 'lng': -73.9229854802915}}}"
Bar Dalia,40.7634581,-73.9212253,,"{'location': {'lat': 40.7634581, 'lng': -73.9212253}, 'viewport': {'northeast': {'lat': 40.7647386802915, 'lng': -73.9199302697085}, 'southwest': {'lat': 40.7620407197085, 'lng': -73.92262823029151}}}"
Sweet Afton,40.76544090000001,-73.91912099999999,,"{'location': {'lat': 40.76544090000001, 'lng': -73.91912099999999}, 'viewport': {'northeast': {'lat': 40.7667928302915, 'lng': -73.91783441970848}, 'southwest': {'lat': 40.7640948697085, 'lng': -73.92053238029149}}}"
